person_id,name,name_type,case_id,role,is_matching_pair
PID82232,Vikram Mehta,standard,C7193,victim,1
PID82232,Vikraam Mehtaa,transliteration,C7936,reporter,1
PID22871,Neha Choudhary,standard,C5299,victim,1
PID22871,Neha Choudhhary,phonetic,C7733,victim,1
PID22871,Nehaa Choudhaary,transliteration,C5733,witness,1
PID22871,Neha Choudhhary,phonetic,C2000,witness,1
PID13289,Ananya Mehta,standard,C4124,suspect,1
PID13289,Anaanya Mehtaa,transliteration,C6447,suspect,1
PID13289,Annanya Mehta,phonetic,C5477,victim,1
PID55372,Ananya Kumar,non_matching,C8589,victim,0
PID14161,Shreya Mehta,standard,C4973,reporter,1
PID14161,Shrey Metha,typo,C9665,victim,1
PID27925,Yash Joshi,standard,C8108,suspect,1
PID27925,Ysah Josi,typo,C1109,reporter,1
PID27925,Yashh Joshhi,phonetic,C7778,victim,1
PID24121,Ananya Joshi,non_matching,C8978,reporter,0
PID14009,Varun Shah,standard,C1781,victim,1
PID14009,Varun Shah,phonetic,C5011,victim,1
PID13618,Ishaan Kumar,standard,C5542,reporter,1
PID13618,Iishaan Kuamr,typo,C7082,suspect,1
PID13618,Ishan Kumaar,transliteration,C1712,reporter,1
PID26645,Amit Chauhan,standard,C8257,reporter,1
PID26645,Ammit Chauhann,phonetic,C1716,suspect,1
PID26645,Amith Chauhann,phonetic,C7057,reporter,1
PID26645,Ammit Chauhann,phonetic,C8768,suspect,1
PID37230,Aditya Chauhan,standard,C1484,victim,1
PID37230,Adhitya Chauhann,phonetic,C2709,reporter,1
PID37230,Adithya Chauhann,phonetic,C9554,suspect,1
PID37230,Adityaa Chaauhan,transliteration,C1240,victim,1
PID16475,Lakshmi Shah,standard,C6087,victim,1
PID16475,Lakshmmi Shah,phonetic,C2669,suspect,1
PID16475,Lakshhmi Shah,phonetic,C2640,witness,1
PID16475,Lakshmmi Shah,phonetic,C9364,suspect,1
PID21669,Krishna Shah,non_matching,C1678,witness,0
PID66970,Manish Yadav,standard,C6435,suspect,1
PID66970,Maneesh Yadaw,transliteration,C6209,witness,1
PID88440,Manish Kumar,non_matching,C5123,reporter,0
PID21758,Arjun Mehta,standard,C6095,victim,1
PID21758,Arjunn Mehta,phonetic,C4426,victim,1
PID21758,Arjun Mehtaa,transliteration,C7001,reporter,1
PID22134,Yash Choudhary,standard,C4043,witness,1
PID22134,Yashh Choudhhary,phonetic,C4310,suspect,1
PID20363,Krishna Patel,standard,C6612,witness,1
PID20363,Krihsna Patex,typo,C9445,reporter,1
PID20363,Krishhna Pathel,phonetic,C6506,reporter,1
PID40459,Aditya Patel,non_matching,C9076,reporter,0
PID39535,Sanjay Mehta,standard,C5135,witness,1
PID39535,Sanay Meht,typo,C6275,reporter,1
PID39535,Sanjay Mehta,phonetic,C5029,suspect,1
PID39535,Snjay Mehma,typo,C7973,reporter,1
PID78648,Sanjay Patel,standard,C9789,reporter,1
PID78648,Saanjay Paatel,transliteration,C4509,reporter,1
PID78648,Saanjay Paatel,transliteration,C1138,suspect,1
PID78648,Sanjaa Patxl,typo,C6402,reporter,1
PID30575,Vikram Patel,standard,C2296,reporter,1
PID30575,Vkram Pael,typo,C2519,witness,1
PID26138,Aarav Mishra,standard,C9938,witness,1
PID26138,Aarab Mishra,phonetic,C4143,victim,1
PID33955,Aarav Trivedi,non_matching,C2639,reporter,0
PID74062,Ishaan Verma,standard,C1268,witness,1
PID74062,Ishaaan Vermaa,transliteration,C3707,reporter,1
PID74062,Ishaann Vermma,phonetic,C8266,reporter,1
PID74062,Ishhaan Verma,phonetic,C1488,reporter,1
PID61096,Krishna Joshi,standard,C3948,witness,1
PID61096,Krishne Joshzi,typo,C6147,witness,1
PID61096,Krishn Josh,typo,C1772,reporter,1
PID61096,Krishhna Joshhi,phonetic,C3119,witness,1
PID99264,Varun Gupta,standard,C5926,witness,1
PID99264,Vraun Gufta,typo,C8191,reporter,1
PID99264,Vaarun Guptaa,transliteration,C9514,witness,1
PID76217,Aditya Shah,standard,C8309,suspect,1
PID76217,Aitya Shazh,typo,C9491,reporter,1
PID76217,Aitya Shcah,typo,C8543,witness,1
PID66228,Aditya Mishra,standard,C4069,reporter,1
PID66228,Adhitya Mishhra,phonetic,C4873,victim,1
PID66228,Adhitya Mishra,phonetic,C6666,witness,1
PID66228,Adhitya Mishra,phonetic,C7620,suspect,1
PID57202,Neha Singh,standard,C5356,victim,1
PID57202,Neha Singh,phonetic,C8726,witness,1
PID57202,Nehaa Seengh,transliteration,C2282,victim,1
PID57202,Neha Sinngh,phonetic,C7326,suspect,1
PID10564,Ravi Singh,non_matching,C9057,reporter,0
PID56783,Ishaan Shah,standard,C3733,victim,1
PID56783,Isahan Sha,typo,C9956,victim,1
PID62220,Amit Agarwal,standard,C2580,reporter,1
PID62220,Amith Agarval,phonetic,C6539,reporter,1
PID62220,Amith Agarval,phonetic,C8869,reporter,1
PID30590,Sanjay Patel,standard,C7238,reporter,1
PID30590,Sanjab Patee,typo,C4199,reporter,1
PID30590,Saanjay Paatel,transliteration,C4169,witness,1
PID30590,Sanjay Pathel,phonetic,C9668,suspect,1
PID95116,Sanjay Mehta,non_matching,C5045,suspect,0
PID71150,Lakshmi Choudhary,standard,C3219,suspect,1
PID71150,Lakshmmi Choudhhary,phonetic,C8344,victim,1
PID76023,Pooja Choudhary,non_matching,C2134,suspect,0
PID15887,Ananya Mehta,standard,C5056,witness,1
PID15887,Anaanya Mehtaa,transliteration,C6172,suspect,1
PID15887,Ananyf Mehma,typo,C6703,witness,1
PID15887,Anaanya Mehtaa,transliteration,C3846,reporter,1
PID10545,Ishaan Agarwal,standard,C1169,reporter,1
PID10545,Ishaan Agaarwal,transliteration,C9179,victim,1
PID69195,Divya Yadav,standard,C9568,witness,1
PID69195,Divyaa Yaadav,transliteration,C7137,victim,1
PID69195,Deevya Yadaw,transliteration,C7783,witness,1
PID69195,Divy Yadva,typo,C9674,reporter,1
PID95310,Aditya Verma,standard,C3293,reporter,1
PID95310,Adityaa Vermaa,transliteration,C9989,witness,1
PID95310,Adhitya Vermma,phonetic,C1013,witness,1
PID70701,Kavita Verma,non_matching,C5505,victim,0
PID51063,Varun Chauhan,standard,C8428,suspect,1
PID51063,Vaarun Chaoohan,transliteration,C8715,reporter,1
PID51063,Varun Chaoohan,transliteration,C5420,witness,1
PID95537,Aditya Gupta,standard,C4902,witness,1
PID95537,Adhitya Guptha,phonetic,C4292,witness,1
PID50001,Kavita Kumar,standard,C5504,suspect,1
PID50001,Kaavita Koomar,transliteration,C9686,witness,1
PID50001,Kaveeta Koomar,transliteration,C5743,suspect,1
PID17477,Manish Shah,standard,C6060,suspect,1
PID17477,Maanish Shaah,transliteration,C3301,suspect,1
PID17477,Manih Sha,typo,C6095,witness,1
PID17477,Mnish Sahh,typo,C7429,reporter,1
PID45770,Varun Shah,non_matching,C6800,witness,0
PID96012,Varun Kumar,standard,C4276,reporter,1
PID96012,Vwrun Kuamr,typo,C6275,suspect,1
PID96012,Varoon Kumaar,transliteration,C4404,reporter,1
PID96012,Varunn Kummar,phonetic,C8836,victim,1
PID20165,Krishna Mishra,standard,C6429,suspect,1
PID20165,Krisna Meeshra,transliteration,C9435,victim,1
PID20165,Krisna Mishraa,transliteration,C4324,victim,1
PID20165,Krishnna Mishhra,phonetic,C6896,witness,1
PID28391,Krishna Chauhan,non_matching,C8824,victim,0
PID86959,Ishaan Kumar,standard,C4051,reporter,1
PID86959,Ishhaan Kummar,phonetic,C5183,witness,1
PID21741,Ananya Kumar,non_matching,C5634,suspect,0
PID51739,Amit Mehta,standard,C2267,suspect,1
PID51739,Amit Mehtaa,transliteration,C2140,victim,1
PID89125,Pooja Verma,standard,C4521,suspect,1
PID89125,Pooj Vermja,typo,C7681,suspect,1
PID89125,Puja Vermaa,transliteration,C8693,victim,1
PID89125,Pooja Vermma,phonetic,C7447,reporter,1
PID43886,Pooja Agarwal,non_matching,C7123,reporter,0
PID31938,Pooja Trivedi,standard,C3989,reporter,1
PID31938,Poosa Triveid,typo,C7396,victim,1
PID31938,Pooja Trivedi,phonetic,C9790,suspect,1
PID31938,Poojaa Treevedi,transliteration,C8846,suspect,1
PID65010,Neha Shah,standard,C5485,reporter,1
PID65010,Neha Shah,phonetic,C6687,victim,1
PID65010,Neha Shah,phonetic,C2361,suspect,1
PID61620,Varun Sharma,standard,C4442,suspect,1
PID61620,Varoon Sharma,transliteration,C6648,witness,1
PID61620,Vaun Sharmua,typo,C8510,suspect,1
PID48780,Varun Trivedi,non_matching,C4489,victim,0
PID82911,Varun Agarwal,standard,C5101,witness,1
PID82911,Varun Agarval,phonetic,C2845,suspect,1
PID82911,Varuxn Agarral,typo,C8755,suspect,1
PID54063,Pooja Gupta,standard,C2740,victim,1
PID54063,Poojaa Goopta,transliteration,C9697,reporter,1
PID54063,Poojaa Guptaa,transliteration,C5559,suspect,1
PID54063,Puja Goopta,transliteration,C1135,suspect,1
PID11767,Rahul Agarwal,standard,C7991,witness,1
PID11767,Rahul Agarval,phonetic,C4059,suspect,1
PID87277,Sanjay Chauhan,standard,C7580,victim,1
PID87277,Sanmjay Chauhian,typo,C7007,suspect,1
PID83068,Ishaan Chauhan,standard,C2307,witness,1
PID83068,Ishan Chaukhan,typo,C2728,reporter,1
PID22544,Arjun Choudhary,standard,C2682,victim,1
PID22544,Arun Choudary,typo,C1224,witness,1
PID22544,Arjunn Choudhhary,phonetic,C1887,suspect,1
PID20565,Arjun Verma,non_matching,C8495,reporter,0
PID80929,Krishna Shah,standard,C7831,witness,1
PID80929,Kreeshna Shaah,transliteration,C9640,reporter,1
PID80929,Krishnna Shah,phonetic,C2486,suspect,1
PID88359,Sanjay Agarwal,standard,C7593,reporter,1
PID88359,Sanjay Agarval,phonetic,C6520,suspect,1
PID88359,Sanajy Agarwayl,typo,C8086,witness,1
PID88359,Sacjay Agarwag,typo,C8373,reporter,1
PID55857,Ravi Agarwal,non_matching,C7297,witness,0
PID37281,Aditya Mehta,standard,C5114,victim,1
PID37281,Adhitya Mehtha,phonetic,C5896,witness,1
PID37281,Adiltya Meha,typo,C1695,suspect,1
PID72865,Aditya Trivedi,non_matching,C6435,witness,0
PID31404,Suresh Verma,standard,C5072,victim,1
PID31404,Sooresh Vermaa,transliteration,C8420,reporter,1
PID31404,Sruesh Verma,typo,C4628,witness,1
PID28435,Suresh Patel,standard,C1541,witness,1
PID28435,Sures Paatel,transliteration,C8438,reporter,1
PID28435,Sureshh Pathel,phonetic,C8746,victim,1
PID28435,Suyresh Patei,typo,C2383,victim,1
PID48078,Suresh Chauhan,non_matching,C1423,suspect,0
PID20640,Gaurav Kumar,standard,C8374,witness,1
PID20640,Gauraw Koomar,transliteration,C1767,suspect,1
PID20640,Gaoorav Koomar,transliteration,C4880,suspect,1
PID56339,Ishaan Agarwal,standard,C7172,suspect,1
PID56339,Ishhaan Agarval,phonetic,C1199,victim,1
PID56339,Ishaann Agarval,phonetic,C4979,suspect,1
PID56339,Ishan Agaarwal,transliteration,C6534,victim,1
PID87437,Lakshmi Mehta,standard,C2278,reporter,1
PID87437,Lxakshmi Mheta,typo,C6586,victim,1
PID95280,Kavita Sharma,standard,C6506,reporter,1
PID95280,Kavtia Sharmva,typo,C8017,witness,1
PID63512,Arjun Trivedi,standard,C5625,suspect,1
PID63512,Ajun Tirvedi,typo,C3650,reporter,1
PID43592,Rahul Agarwal,standard,C5301,suspect,1
PID43592,Rahul Agarval,phonetic,C4690,witness,1
PID33246,Shreya Patel,standard,C7202,reporter,1
PID33246,Shreya Paatel,transliteration,C6901,reporter,1
PID33246,Shreyda Pytel,typo,C8913,victim,1
PID33246,Shreyaa Paatel,transliteration,C2239,suspect,1
PID29480,Sanjay Choudhary,standard,C8697,victim,1
PID29480,Saanjay Chooodhary,transliteration,C5272,suspect,1
PID29480,Sannjay Choudhhary,phonetic,C9608,witness,1
PID69735,Kavita Trivedi,standard,C8652,suspect,1
PID69735,Kabita Trivedi,phonetic,C7481,reporter,1
PID72178,Vikram Chauhan,standard,C8022,victim,1
PID72178,Vikmram Charuhan,typo,C9296,witness,1
PID14252,Aditya Mehta,standard,C4517,reporter,1
PID14252,Adity Meha,typo,C2351,victim,1
PID14252,Adityaa Mehtaa,transliteration,C4206,witness,1
PID43946,Neha Sharma,standard,C2977,reporter,1
PID43946,Nehaa Sharma,transliteration,C2262,witness,1
PID43946,Nehaa Sharma,transliteration,C1618,reporter,1
PID43946,Nehl Sharmi,typo,C8783,victim,1
PID38281,Arjun Singh,standard,C2161,victim,1
PID38281,Arun Sing,typo,C6967,witness,1
PID38281,Arujn Singmh,typo,C1685,reporter,1
PID38281,Arjrn Signh,typo,C3350,reporter,1
PID38390,Yash Verma,standard,C1790,suspect,1
PID38390,Yashh Verma,phonetic,C5418,suspect,1
PID64651,Deepak Mishra,standard,C2026,victim,1
PID64651,Deekpak Misha,typo,C6298,suspect,1
PID24686,Arjun Yadav,standard,C3400,reporter,1
PID24686,Arjun Ytadav,typo,C5775,witness,1
PID97330,Yash Shah,standard,C4034,suspect,1
PID97330,Yah Shh,typo,C5590,victim,1
PID97330,Yashh Shah,phonetic,C7159,suspect,1
PID48762,Aarav Patel,standard,C7482,reporter,1
PID48762,Aarab Pathel,phonetic,C6509,witness,1
PID48762,Araav Patez,typo,C1647,reporter,1
PID48762,Aarv Patle,typo,C8576,suspect,1
PID15421,Deepak Patel,non_matching,C4993,suspect,0
PID32802,Suresh Singh,standard,C5498,witness,1
PID32802,Sursh Singm,typo,C1859,reporter,1
PID32802,Sureshh Sinngh,phonetic,C5940,suspect,1
PID32802,Suresx Snigh,typo,C7788,reporter,1
PID10266,Kavita Patel,standard,C3500,reporter,1
PID10266,Kabita Pathel,phonetic,C8656,witness,1
PID38067,Gaurav Patel,non_matching,C7358,reporter,0
PID11531,Varun Singh,standard,C7675,reporter,1
PID11531,Varoon Seengh,transliteration,C7261,victim,1
PID96038,Aditya Kumar,standard,C5717,reporter,1
PID96038,Adity Kuma,typo,C5794,victim,1
PID96038,Adeetya Kumaar,transliteration,C8952,reporter,1
PID75224,Arjun Verma,standard,C8901,suspect,1
PID75224,Arjoon Vermaa,transliteration,C5273,reporter,1
PID75224,Arjunn Vermma,phonetic,C2428,reporter,1
PID75224,Ajun Veyrma,typo,C9926,witness,1
PID86927,Pooja Agarwal,standard,C9157,reporter,1
PID86927,Puja Agaarwal,transliteration,C2115,witness,1
PID68974,Yash Yadav,standard,C7586,witness,1
PID68974,Yashh Yadab,phonetic,C9255,witness,1
PID68974,Yashh Yadab,phonetic,C2951,witness,1
PID29914,Divya Yadav,non_matching,C8749,suspect,0
PID85533,Ravi Mehta,standard,C3080,reporter,1
PID85533,Rabi Mehtha,phonetic,C9170,witness,1
PID85533,Ravee Mehtaa,transliteration,C6164,witness,1
PID17031,Amit Kumar,standard,C4077,witness,1
PID17031,Amith Kummar,phonetic,C3307,witness,1
PID17031,Amti Kmar,typo,C7865,reporter,1
PID33598,Yash Shah,standard,C6851,witness,1
PID33598,Yashh Shah,phonetic,C9695,reporter,1
PID33598,Yas Shah,transliteration,C9432,victim,1
PID49400,Shreya Shah,non_matching,C8474,reporter,0
PID39492,Lakshmi Kumar,standard,C9521,reporter,1
PID39492,Lakshhmi Kummar,phonetic,C7842,suspect,1
PID39492,Lakshhmi Kummar,phonetic,C7480,suspect,1
PID41986,Lakshmi Trivedi,non_matching,C7099,victim,0
PID82966,Ishaan Verma,standard,C9108,victim,1
PID82966,Ishaah Vrema,typo,C5029,suspect,1
PID86666,Ishaan Joshi,non_matching,C6834,victim,0
PID96825,Deepak Trivedi,standard,C7124,victim,1
PID96825,Dipak Treevedi,transliteration,C2724,reporter,1
PID23161,Vikram Patel,standard,C3940,suspect,1
PID23161,Vikram Pathel,phonetic,C7064,witness,1
PID45225,Divya Gupta,standard,C5900,victim,1
PID45225,Divya Guptha,phonetic,C1488,witness,1
PID45225,Dvya Gupa,typo,C5578,reporter,1
PID45225,Divyu Gupia,typo,C9742,witness,1
PID62616,Manish Gupta,non_matching,C6162,victim,0
PID91829,Rahul Gupta,standard,C4149,victim,1
PID91829,Rahul Guptha,phonetic,C5534,suspect,1
PID91829,Rahul Guptha,phonetic,C7608,victim,1
PID84424,Krishna Gupta,non_matching,C5167,victim,0
PID87334,Ananya Patel,standard,C3953,witness,1
PID87334,Ananwya Patea,typo,C2527,victim,1
PID87334,Annanya Pathel,phonetic,C3511,witness,1
PID87334,Anaanya Paatel,transliteration,C2018,suspect,1
PID19288,Ananya Mehta,non_matching,C7562,suspect,0
PID49494,Aarav Chauhan,standard,C1801,suspect,1
PID49494,Aaraw Chaauhan,transliteration,C8277,reporter,1
PID49494,Aarva Chauhal,typo,C7820,suspect,1
PID49494,Aarab Chauhann,phonetic,C5430,witness,1
PID75853,Sanjay Trivedi,standard,C7447,suspect,1
PID75853,Sajnay Triveid,typo,C2262,suspect,1
PID75853,Sannjay Trivedhi,phonetic,C9675,suspect,1
PID43285,Manish Sharma,standard,C3038,victim,1
PID43285,Maniush Sfarma,typo,C7682,witness,1
PID43285,Maniesh Shdrma,typo,C3310,reporter,1
PID43285,Maanish Sharma,transliteration,C2603,suspect,1
PID98708,Aarav Chauhan,standard,C3466,reporter,1
PID98708,Aafrav Cahuhan,typo,C7316,suspect,1
PID98708,Aadrav Cauhan,typo,C8424,reporter,1
PID98708,Aarab Chauhann,phonetic,C1849,suspect,1
PID57466,Aarav Mehta,non_matching,C4274,suspect,0
PID47898,Varun Kumar,standard,C1563,suspect,1
PID47898,Vaarun Kumaar,transliteration,C6731,victim,1
PID69383,Neha Verma,standard,C6288,victim,1
PID69383,Nehaa Verma,transliteration,C3965,suspect,1
PID69383,Nehaa Verma,transliteration,C3938,victim,1
PID69383,Neha Verma,phonetic,C7496,reporter,1
PID99518,Neha Kumar,non_matching,C4347,victim,0
PID83053,Divya Joshi,standard,C9651,reporter,1
PID83053,Dibya Joshhi,phonetic,C5013,reporter,1
PID84075,Rahul Singh,standard,C5617,reporter,1
PID84075,Rahool Seengh,transliteration,C7962,reporter,1
PID77249,Rahul Kumar,non_matching,C8261,suspect,0
PID70753,Deepak Chauhan,standard,C5940,suspect,1
PID70753,Dipak Chaoohan,transliteration,C1615,victim,1
PID70753,Deepak Chauhann,phonetic,C6759,reporter,1
PID70753,Deeak Chduhan,typo,C5478,reporter,1
PID57481,Sanjay Agarwal,standard,C3794,suspect,1
PID57481,Saanjay Agaarwal,transliteration,C5452,victim,1
PID21921,Sanjay Patel,non_matching,C2295,reporter,0
PID37023,Ananya Gupta,standard,C3764,suspect,1
PID37023,Ananyc Gupna,typo,C8191,suspect,1
PID37023,Anaanya Guptaa,transliteration,C4066,victim,1
PID31696,Varun Mishra,standard,C5230,victim,1
PID31696,Vaurn Mihra,typo,C1400,reporter,1
PID34422,Gaurav Trivedi,standard,C3909,victim,1
PID34422,Gaurab Trivedi,phonetic,C4283,suspect,1
PID34422,Gaoorav Treevedi,transliteration,C4268,witness,1
PID29243,Gaurav Agarwal,non_matching,C4379,reporter,0
PID50052,Rahul Mehta,standard,C4033,reporter,1
PID50052,Rahud Mhta,typo,C7411,suspect,1
PID50052,Rahul Mehtha,phonetic,C4691,victim,1
PID50052,Raahul Mehtaa,transliteration,C7243,witness,1
PID58070,Rahul Verma,standard,C1358,witness,1
PID58070,Rahul Verama,typo,C2858,victim,1
PID58070,Ranhul Verm,typo,C9882,victim,1
PID50894,Lakshmi Choudhary,standard,C2968,witness,1
PID50894,Laksmhi Cohudhary,typo,C4787,suspect,1
PID50894,Lakshhmi Choudhhary,phonetic,C4356,victim,1
PID20942,Ravi Choudhary,standard,C6016,reporter,1
PID20942,Riavi Chodhary,typo,C1547,reporter,1
PID20942,Raavi Choudhaary,transliteration,C7102,suspect,1
PID36406,Amit Joshi,standard,C6597,victim,1
PID36406,Amith Joshhi,phonetic,C5734,witness,1
PID36406,Ammit Joshhi,phonetic,C5307,reporter,1
PID87204,Ananya Mishra,standard,C6065,witness,1
PID87204,Annanya Mishhra,phonetic,C2949,suspect,1
PID12716,Lakshmi Kumar,standard,C4582,suspect,1
PID12716,Lakshhmi Kummar,phonetic,C8260,suspect,1
PID57820,Divya Verma,standard,C4013,victim,1
PID57820,Divya Vermma,phonetic,C3688,witness,1
PID57820,Divyaa Vermaa,transliteration,C2288,reporter,1
PID61887,Rahul Patel,standard,C4613,witness,1
PID61887,Rahul Pathel,phonetic,C4855,reporter,1
PID61887,Ramul Patle,typo,C5889,victim,1
PID44337,Deepak Sharma,standard,C5260,witness,1
PID44337,Depak Sharma,typo,C8592,witness,1
PID37138,Deepak Mehta,non_matching,C9157,witness,0
PID82906,Deepak Chauhan,standard,C7248,victim,1
PID82906,Deepaak Chaauhan,transliteration,C5339,reporter,1
PID62639,Gaurav Shah,standard,C6482,suspect,1
PID62639,Gaurva Shdh,typo,C3910,witness,1
PID62639,Gtaurav Shag,typo,C8651,victim,1
PID60024,Rahul Gupta,standard,C3472,suspect,1
PID60024,Rahul Guptha,phonetic,C3763,suspect,1
PID79292,Ravi Trivedi,standard,C4841,suspect,1
PID79292,Raiv Trievdi,typo,C4517,suspect,1
PID71905,Aarav Trivedi,non_matching,C6859,suspect,0
PID99468,Ishaan Patel,standard,C6152,reporter,1
PID99468,Iahaan Pateq,typo,C4922,reporter,1
PID40648,Aditya Agarwal,standard,C7868,witness,1
PID40648,Adeetya Agaarwal,transliteration,C6619,witness,1
PID15727,Kavita Choudhary,standard,C8605,suspect,1
PID15727,Kovita Choudhayr,typo,C3394,suspect,1
PID90064,Krishna Choudhary,non_matching,C7998,victim,0
PID83725,Deepak Choudhary,standard,C2058,reporter,1
PID83725,Deupak Choudhlry,typo,C4212,victim,1
PID83725,Deepaak Choudhaary,transliteration,C6823,victim,1
PID83725,Dipak Chooodhary,transliteration,C8362,reporter,1
PID27837,Aditya Sharma,standard,C4185,witness,1
PID27837,Adeetya Sharma,transliteration,C3532,reporter,1
PID44398,Sanjay Choudhary,standard,C7590,witness,1
PID44398,Saanjay Choudhaary,transliteration,C1625,suspect,1
PID32151,Shreya Gupta,standard,C1028,suspect,1
PID32151,Shreya Guptha,phonetic,C6291,victim,1
PID32151,Shreya Guptha,phonetic,C7560,suspect,1
PID22035,Sanjay Gupta,standard,C2025,reporter,1
PID22035,Saanjay Guptaa,transliteration,C7978,victim,1
PID91586,Ananya Choudhary,standard,C5595,reporter,1
PID91586,Ananqa Chouhary,typo,C9759,reporter,1
PID91586,Anaya Choudlhary,typo,C3431,victim,1
PID91586,Annanya Choudhhary,phonetic,C4996,victim,1
PID66929,Sanjay Singh,standard,C2212,victim,1
PID66929,Saanjay Seengh,transliteration,C9280,victim,1
PID66929,Sanjay Sinngh,phonetic,C1360,witness,1
PID65366,Gaurav Shah,standard,C1551,suspect,1
PID65366,Gaurab Shah,phonetic,C6371,reporter,1
PID53370,Kavita Chauhan,standard,C2077,reporter,1
PID53370,Kavtia Chauhjan,typo,C5138,reporter,1
PID53370,Kavidta Chauhax,typo,C3412,reporter,1
PID53370,Kabita Chauhann,phonetic,C1818,suspect,1
PID78611,Yash Chauhan,non_matching,C3767,suspect,0
PID11292,Aditya Verma,standard,C4421,victim,1
PID11292,Adtiya Vrma,typo,C4389,witness,1
PID11292,Adhitya Vermma,phonetic,C3434,victim,1
PID11292,Adithya Vermma,phonetic,C9027,victim,1
PID50449,Lakshmi Choudhary,standard,C7392,victim,1
PID50449,Laxhmi Choudhaary,transliteration,C7459,witness,1
PID56296,Varun Choudhary,non_matching,C6206,victim,0
PID70317,Ananya Sharma,standard,C6295,suspect,1
PID70317,Annanya Sharmma,phonetic,C3067,witness,1
PID84202,Sanjay Gupta,standard,C3303,suspect,1
PID84202,Sanjah Gunta,typo,C8223,witness,1
PID84202,Sannjay Guptha,phonetic,C8050,reporter,1
PID94499,Sanjay Patel,non_matching,C6568,suspect,0
PID31436,Pooja Mishra,standard,C2497,victim,1
PID31436,Puja Misra,transliteration,C5790,reporter,1
PID31436,Pooja Mishra,phonetic,C5630,victim,1
PID31436,Poojaa Misra,transliteration,C1015,witness,1
PID83256,Suresh Verma,standard,C1532,reporter,1
PID83256,Sooresh Vermaa,transliteration,C3757,suspect,1
PID83256,Sureesh Vermn,typo,C5393,witness,1
PID83256,Sureshh Vermma,phonetic,C3079,witness,1
PID36763,Aditya Verma,non_matching,C4620,reporter,0
PID17285,Shreya Joshi,standard,C5686,witness,1
PID17285,Shreyc Jashi,typo,C4577,victim,1
PID17285,Shreya Joshhi,phonetic,C4773,victim,1
PID17285,Shreeya Josli,typo,C3624,suspect,1
PID41621,Amit Choudhary,standard,C7832,witness,1
PID41621,Apmit Choduhary,typo,C8651,victim,1
PID99235,Rahul Choudhary,standard,C1410,reporter,1
PID99235,Rahl Choudhay,typo,C6693,suspect,1
PID45159,Yash Trivedi,standard,C2838,witness,1
PID45159,Yasyh Triedi,typo,C7197,witness,1
PID45159,Yasw Trivdi,typo,C6305,witness,1
PID45159,Yasv Trivcdi,typo,C6432,suspect,1
PID96360,Suresh Joshi,standard,C5322,reporter,1
PID96360,Sureshh Joshhi,phonetic,C6904,victim,1
PID96360,Sureshh Joshhi,phonetic,C3600,victim,1
PID96360,Sureqh Joshti,typo,C3219,suspect,1
PID21252,Suresh Patel,non_matching,C1787,reporter,0
PID64662,Gaurav Mehta,standard,C7668,victim,1
PID64662,Gaurab Mehta,phonetic,C6330,reporter,1
PID64662,Gaoorav Mehtaa,transliteration,C7869,reporter,1
PID64662,Guarav Mebta,typo,C8232,witness,1
PID10418,Divya Choudhary,standard,C1217,victim,1
PID10418,Diyva Chouohary,typo,C1568,suspect,1
PID10418,Divyy Choudharwy,typo,C9693,victim,1
PID27506,Divya Singh,non_matching,C2674,victim,0
PID29466,Aditya Yadav,standard,C8817,witness,1
PID29466,Adityaa Yaadav,transliteration,C4218,suspect,1
PID29466,Adhitya Yadab,phonetic,C2858,suspect,1
PID58285,Lakshmi Sharma,standard,C4376,reporter,1
PID58285,Lakshmmi Sharmma,phonetic,C4181,suspect,1
PID58285,Lakshhmi Sharmma,phonetic,C9196,reporter,1
PID66320,Varun Choudhary,standard,C7870,suspect,1
PID66320,Varoon Chooodhary,transliteration,C5827,victim,1
PID66320,Varunn Choudhhary,phonetic,C8128,victim,1
PID66320,Varunn Choudhhary,phonetic,C5563,reporter,1
PID78992,Deepak Yadav,standard,C6291,reporter,1
PID78992,Deebpak Ydav,typo,C4306,reporter,1
PID45078,Amit Shah,standard,C9055,witness,1
PID45078,Ammit Shah,phonetic,C7764,victim,1
PID45078,Amit Shaah,transliteration,C9162,suspect,1
PID17029,Aditya Gupta,standard,C5342,suspect,1
PID17029,Adhitya Guptha,phonetic,C6842,victim,1
PID17029,Adiya Guplta,typo,C7991,witness,1
PID17029,Azitya Gputa,typo,C8964,witness,1
PID87250,Amit Kumar,standard,C2090,suspect,1
PID87250,Amit Koomar,transliteration,C1480,reporter,1
PID87250,Aimt Kumra,typo,C6349,suspect,1
PID32719,Ishaan Gupta,standard,C1066,victim,1
PID32719,Ihaan Gupte,typo,C8859,suspect,1
PID32719,Ishhaan Goupta,typo,C9661,witness,1
PID36893,Ishaan Mehta,non_matching,C2956,witness,0
PID65770,Deepak Joshi,standard,C9237,suspect,1
PID65770,Deepjk Joshk,typo,C1962,victim,1
PID65770,Deepaak Josi,transliteration,C7552,victim,1
PID65770,Deepak Joshhi,phonetic,C9603,reporter,1
PID63669,Arjun Joshi,non_matching,C9523,witness,0
PID17430,Kavita Shah,standard,C3417,reporter,1
PID17430,Kavtia Sheh,typo,C1990,witness,1
PID85333,Varun Verma,standard,C4386,suspect,1
PID85333,Varuhn Vverma,typo,C6896,victim,1
PID85333,Varunn Vermma,phonetic,C2210,suspect,1
